STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VAR,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,POL,,HIN,,RAPFR__2,,2019,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,POL,,HIN,,RCL__2,,2019,,12.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,PRT,,HIN,,SIGI_2,,2019,,11.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,PRT,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,PRT,,HIN,,RPI__2,,2019,,7.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,PRT,,HIN,,RAPFR__2,,2019,,3.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,PRT,,HIN,,RCL__2,,2019,,11.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,HIN,,SIGI_2,,2019,,11.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,HIN,,RPI__2,,2019,,7.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,HIN,,RAPFR__2,,2019,,3.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,HIN,,RCL__2,,2019,,11.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SVK,,HIN,,SIGI_2,,2019,,16.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SVK,,HIN,,DF__2,,2019,,26.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SVK,,HIN,,RPI__2,,2019,,5.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SVK,,HIN,,RAPFR__2,,2019,,7.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SVK,,HIN,,RCL__2,,2019,,24.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SVK,,HIN,,SIGI_2,,2019,,16.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SVK,,HIN,,DF__2,,2019,,26.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SVK,,HIN,,RPI__2,,2019,,5.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SVK,,HIN,,RAPFR__2,,2019,,7.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ESP,,HIN,,SIGI_2,,2019,,14.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ESP,,HIN,,DF__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ESP,,HIN,,RPI__2,,2019,,11.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ESP,,HIN,,RAPFR__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ESP,,HIN,,RCL__2,,2019,,5.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ESP,,HIN,,SIGI_2,,2019,,14.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ESP,,HIN,,DF__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ESP,,HIN,,RPI__2,,2019,,11.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ESP,,HIN,,RAPFR__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ESP,,HIN,,RCL__2,,2019,,5.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SWE,,HIN,,SIGI_2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SWE,,HIN,,DF__2,,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SWE,,HIN,,RPI__2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SWE,,HIN,,RAPFR__2,,2019,,2.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,SWE,,HIN,,RCL__2,,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SWE,,HIN,,SIGI_2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SWE,,HIN,,DF__2,,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SWE,,HIN,,RPI__2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SWE,,HIN,,RAPFR__2,,2019,,2.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SWE,,HIN,,RCL__2,,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,HIN,,SIGI_2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,HIN,,DF__2,,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,HIN,,RPI__2,,2019,,13.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,HIN,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,HIN,,RCL__2,,2019,,6.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,HIN,,SIGI_2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,HIN,,DF__2,,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,HIN,,RPI__2,,2019,,13.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,HIN,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,HIN,,RCL__2,,2019,,6.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,HIN,,SIGI_2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,HIN,,DF__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,HIN,,RPI__2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,HIN,,RAPFR__2,,2019,,9.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,HIN,,RCL__2,,2019,,6.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,HIN,,SIGI_2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,HIN,,DF__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,HIN,,RPI__2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,HIN,,RAPFR__2,,2019,,9.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,HIN,,RCL__2,,2019,,6.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,HIN,,SIGI_2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,HIN,,DF__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,HIN,,RPI__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,HIN,,RAPFR__2,,2019,,10.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LVA,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,HIN,,SIGI_2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,HIN,,DF__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,HIN,,RPI__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,HIN,,RAPFR__2,,2019,,10.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,HIN,,RCL__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ATG,,HIN,,DF__2,,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ATG,,HIN,,DF__2,,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,HIN,,DF__2,,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,HIN,,RAPFR__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,HIN,,RCL__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,HIN,,DF__2,,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,HIN,,RAPFR__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,HIN,,RCL__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BHS,,HIN,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BHS,,HIN,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BHR,,HIN,,DF__2,,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BHR,,HIN,,DF__2,,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRB,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRB,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BRN,,HIN,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRN,,HIN,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,CHL,,HIN,,SIGI_2,,2019,,36.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,CHL,,HIN,,DF__2,,2019,,36.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,CHL,,HIN,,RPI__2,,2019,,18.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,CHL,,HIN,,RAPFR__2,,2019,,64.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,CHL,,HIN,,RCL__2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHL,,HIN,,SIGI_2,,2019,,36.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHL,,HIN,,DF__2,,2019,,36.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHL,,HIN,,RPI__2,,2019,,18.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHL,,HIN,,RAPFR__2,,2019,,64.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHL,,HIN,,RCL__2,,2019,,16.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,HRV,,HIN,,SIGI_2,,2019,,19.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,HRV,,HIN,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,HRV,,HIN,,RPI__2,,2019,,7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,HRV,,HIN,,RAPFR__2,,2019,,29.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,HRV,,HIN,,RCL__2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HRV,,HIN,,SIGI_2,,2019,,19.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HRV,,HIN,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HRV,,HIN,,RPI__2,,2019,,7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HRV,,HIN,,RAPFR__2,,2019,,29.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HRV,,HIN,,RCL__2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,CYP,,HIN,,SIGI_2,,2019,,28.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,CYP,,HIN,,DF__2,,2019,,42.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SVK,,HIN,,RCL__2,,2019,,24.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,CYP,,HIN,,RAPFR__2,,2019,,19.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,CYP,,HIN,,RCL__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CYP,,HIN,,SIGI_2,,2019,,28.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CYP,,HIN,,DF__2,,2019,,42.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CYP,,HIN,,RPI__2,,2019,,11.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CYP,,HIN,,RAPFR__2,,2019,,19.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CYP,,HIN,,RCL__2,,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,EST,,HIN,,SIGI_2,,2019,,14.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,EST,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,EST,,HIN,,RPI__2,,2019,,7.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,EST,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,EST,,HIN,,RCL__2,,2019,,21.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,EST,,HIN,,SIGI_2,,2019,,14.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,EST,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,EST,,HIN,,RPI__2,,2019,,7.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,EST,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,EST,,HIN,,RCL__2,,2019,,21.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,HKG,,HIN,,SIGI_2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,HKG,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,HKG,,HIN,,RPI__2,,2019,,22.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,HKG,,HIN,,RAPFR__2,,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,HKG,,HIN,,RCL__2,,2019,,26.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HKG,,HIN,,SIGI_2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HKG,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HKG,,HIN,,RPI__2,,2019,,22.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HKG,,HIN,,RAPFR__2,,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,HKG,,HIN,,RCL__2,,2019,,26.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ISR,,HIN,,DF__2,,2019,,46.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ISR,,HIN,,RAPFR__2,,2019,,28.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ISR,,HIN,,RCL__2,,2019,,38.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ISR,,HIN,,DF__2,,2019,,46.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ISR,,HIN,,RAPFR__2,,2019,,28.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ISR,,HIN,,RCL__2,,2019,,38.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KWT,,HIN,,DF__2,,2019,,75.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KWT,,HIN,,RAPFR__2,,2019,,80.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KWT,,HIN,,DF__2,,2019,,75.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,KWT,,HIN,,RAPFR__2,,2019,,80.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LVA,,HIN,,SIGI_2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LVA,,HIN,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LVA,,HIN,,RPI__2,,2019,,15.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LVA,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LVA,,HIN,,RCL__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LVA,,HIN,,SIGI_2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LVA,,HIN,,RPI__2,,2019,,15.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LVA,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LVA,,HIN,,RCL__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LTU,,HIN,,SIGI_2,,2019,,15.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LTU,,HIN,,DF__2,,2019,,27.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LTU,,HIN,,RPI__2,,2019,,9.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LTU,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,LTU,,HIN,,RCL__2,,2019,,19.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LTU,,HIN,,SIGI_2,,2019,,15.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LTU,,HIN,,DF__2,,2019,,27.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LTU,,HIN,,RPI__2,,2019,,9.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LTU,,HIN,,RAPFR__2,,2019,,4.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,LTU,,HIN,,RCL__2,,2019,,19.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MLT,,HIN,,SIGI_2,,2019,,21.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MLT,,HIN,,DF__2,,2019,,24.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MLT,,HIN,,RPI__2,,2019,,28.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MLT,,HIN,,RAPFR__2,,2019,,4.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,MLT,,HIN,,RCL__2,,2019,,26.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MLT,,HIN,,SIGI_2,,2019,,21.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MLT,,HIN,,DF__2,,2019,,24.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MLT,,HIN,,RPI__2,,2019,,28.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MLT,,HIN,,RAPFR__2,,2019,,4.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,MLT,,HIN,,RCL__2,,2019,,26.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,OMN,,HIN,,DF__2,,2019,,86.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,OMN,,HIN,,DF__2,,2019,,86.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,HIN,,DF__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,HIN,,RAPFR__2,,2019,,16.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,PAN,,HIN,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,HIN,,DF__2,,2019,,15.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,HIN,,RAPFR__2,,2019,,16.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PAN,,HIN,,RCL__2,,2019,,17.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,QAT,,HIN,,DF__2,,2019,,92,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,QAT,,HIN,,DF__2,,2019,,92,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SAU,,HIN,,DF__2,,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SAU,,HIN,,RAPFR__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SAU,,HIN,,DF__2,,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SAU,,HIN,,RAPFR__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,SYC,,HIN,,DF__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SYC,,HIN,,DF__2,,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,HIN,,SIGI_2,,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,HIN,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,HIN,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,HIN,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,SGP,,HIN,,RCL__2,,2019,,49.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,HIN,,SIGI_2,,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,HIN,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,HIN,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,SGP,,HIN,,RAPFR__2,,2019,,11.9,,A,,,,,,,
